=== 数据记录开始于 2025-12-31 14:11:04 ===
(-1.51, 172.11)
(-8.84, 171.04)
(-13.79, 170.16)
(-13.89, 169.83)
(-13.62, 169.43)
(-15.72, 167.97)
(-16.43, 168.27)
(-18.09, 169.21)
(-17.84, 168.45)
(-17.91, 168.31)
(-15.67, 162.64)
(-13.43, 161.66)
(-13.67, 162.04)
(-13.42, 161.35)
(-11.55, 168.27)
(-12.87, 161.91)
(-4.50, 145.85)
(-4.27, 146.25)
(-1.77, 145.14)
(-0.89, 140.66)
(0.06, 136.14)
(9.91, 135.59)
(16.84, 136.23)
(10.00, 150.73)
(11.22, 149.12)
(11.84, 146.95)
(8.70, 144.95)
(6.71, 143.90)
(12.80, 135.40)
(14.64, 137.13)
(13.07, 139.44)
(12.39, 141.94)
(13.73, 143.01)
(13.57, 143.92)
(12.39, 146.40)
(12.62, 147.29)
(12.89, 145.92)
(13.93, 145.97)
(12.06, 144.56)
(12.26, 142.17)
(12.80, 138.05)
(10.47, 135.18)
(8.31, 138.20)
(3.08, 153.23)
(-3.15, 159.79)
(185.35, 130.09)
(49.95, 169.35)
(40.66, 194.22)
(41.67, 195.37)
(40.79, 197.76)
(43.01, 197.44)
(48.93, 190.45)
(63.89, 174.94)
(61.27, 172.85)
(-5713.82, 35949.06)
(43.96, 91.54)
(-5676.72, 35823.98)
(20.71, 38.47)
(-12.24, 134.26)
(-9.93, 138.54)
(-6.95, 138.85)
(-463.34, 76.76)
(-464.44, 80.67)
(-462.38, 78.05)
(126.33, 103.23)
(143.66, 109.02)
(142.75, 111.43)
(138.41, 102.71)
(-34.16, 154.40)
(-40.43, 157.81)
(-38.78, 154.78)
(-37.95, 150.04)
(-36.58, 146.85)
(-37.28, 144.99)
(-44.59, 129.51)
(-34.92, 119.94)
(19.49, 151.65)
(18.09, 168.76)
(19.08, 186.31)
(22.08, 184.97)
(27.30, 181.97)
(22.26, 189.09)
(24.59, 198.30)
(29.51, 191.38)
(27.70, 188.16)
(23.83, 186.27)
(19.00, 186.49)
(19.04, 185.91)
(18.70, 193.27)
(19.98, 205.57)
(18.14, 197.77)
(10.07, 190.81)
(1.34, 189.13)
(0.75, 190.60)
(1.25, 190.24)
(-2.72, 189.29)
(-2.02, 190.87)
(0.93, 190.26)
(0.93, 189.65)
(-0.31, 188.31)
(0.90, 188.70)
(-3.68, 190.11)
(-5.16, 186.87)
(-3.44, 197.57)
(-4.93, 200.58)
(-6.09, 198.33)
(-4.82, 196.29)
(-3.47, 193.30)
(-9.01, 197.74)
(-7.76, 201.54)
(2.50, 195.72)
(8.31, 203.10)
(8.60, 211.30)
(10.67, 213.18)
(14.91, 213.34)
(19.11, 219.85)
(21.35, 215.82)
(27.25, 214.19)
(22.67, 213.56)
(15.58, 214.21)
(14.98, 212.80)
(9.21, 211.59)
(7.55, 212.47)
(2.50, 201.20)
(-9.54, 189.27)
(-10.24, 190.36)
(-13.08, 179.19)
(-11.52, 168.77)
(-9.00, 170.57)
(-24.17, 186.88)
(-26.22, 185.22)
(-51.22, 185.23)
(-48.47, 204.64)
(-60.12, 183.45)
(-46.18, 138.83)
(-54.14, 172.42)
(-56.62, 166.00)
(-54.17, 141.91)
(-52.24, 171.59)
(227.15, 180.07)
(241.75, 179.01)
(231.75, 177.18)
(231.62, 153.48)
(266.30, 96.08)
(294.10, 98.94)
(380.18, 146.79)
(381.36, 154.22)
(436.51, 185.18)
(438.34, 173.80)
(-3028.61, 19231.26)
(-3169.48, 20430.40)
(-2985.76, 19620.97)
(15.65, -36.56)
(73.35, 94.58)
(31.30, 65.02)
(-2982.88, 20769.37)
(-40.29, 193.17)
(-2631.59, 18730.29)
(-310.96, 232.56)
(-87.07, 64.77)
(-77.47, 53.96)
(14.30, 72.67)
(35.20, 92.09)
(36.62, 94.61)
(39.04, 91.98)
(39.23, 91.21)
(36.73, 85.26)
(24.24, 87.94)
(-3607.39, 24008.44)
(-3628.83, 23890.12)
(29.55, 60.31)
(11.49, 89.75)
(-12.19, 108.99)
(-17.28, 114.45)
(-13.25, 118.94)
(8.48, 117.83)
(12.32, 105.41)
(17.62, 97.13)
(22.11, 104.31)
(27.01, 107.15)
(31.44, 109.90)
(18.05, 111.23)
(1.23, 109.68)
(-1.53, 109.00)
(-1.19, 109.60)
(1.82, 130.46)
(3.77, 138.99)
(4.77, 138.02)
(3.84, 141.43)
(0.38, 142.00)
(0.58, 141.09)
(3.40, 156.64)
(12.55, 180.00)
(18.36, 155.61)
(70.68, 125.15)
(64.98, 137.60)
(68.89, 146.46)
(68.04, 139.85)
(65.55, 132.60)
(64.90, 126.86)
(67.98, 129.99)
(32.59, 166.41)
(37.00, 165.72)
(17.48, 164.53)
(44.17, 164.96)
(51.14, 166.93)
(52.06, 169.18)
(53.48, 167.77)
(52.22, 160.91)
(41.19, 158.85)
