=== 数据记录开始于 2025-12-25 18:44:49 ===
(-1.61, 71.23)
(-29.58, 53.24)
(-25.90, 62.01)
(-28.27, 72.72)
(-27.82, 72.17)
(-23.84, 82.15)
(-11.07, 88.55)
(-7.05, 90.64)
(-115.13, 91.24)
(-687.35, 16.83)
(-674.16, -23.88)
(-649.80, -28.36)
(4.38, 112.21)
(7.54, 130.24)
(2.65, 132.55)
(-218.54, 96.84)
(-226.84, 88.68)
(290.74, -54.99)
(343.80, -245.45)
(342.70, 1.67)
(391.75, 58.97)
(461.96, -309.55)
(489.79, -436.15)
(444.90, -425.27)
(-137.58, -482.17)
(-140.04, -493.76)
(-135.52, -497.31)
(-134.53, -455.16)
(-131.40, -457.66)
(-123.60, -480.45)
(-119.59, -485.25)
(-123.15, -488.81)
(-248.66, -509.04)
(-253.62, -481.73)
(-85.06, -491.92)
(-15.27, -497.03)
(11.22, -495.64)
(441.00, -605.86)
(437.77, -489.46)
(443.70, -553.16)
(172.48, -504.41)
(-40.13, -395.73)
(-28.39, -380.04)
(-123.55, -382.92)
(-157.66, -382.95)
(-71.78, -281.00)
(-48.85, -337.22)
(-987.16, -422.24)
(-811.92, -214.60)
(-661.89, -74.02)
(-904.24, -217.53)
(5.26, -158.90)
(46.03, -188.51)
(43.16, -250.63)
(1.43, -197.66)
(-134.19, 4.80)
(-227.43, 13.91)
(-1128.36, -283.07)
(-941.58, -17.95)
(-910.26, -18.54)
(-911.21, -29.10)
(-260.76, -7.66)
(-198.25, -15.15)
(-156.67, 8.75)
(-29.58, 87.45)
(-38.03, 78.39)
(-34.22, 82.06)
(-36.20, 78.08)
(-37.41, 72.25)
(-24.79, 79.85)
(0.76, 96.21)
(4.43, 95.58)
(-102.00, 73.71)
(-126.30, 62.46)
(-128.17, 61.85)
(-254.86, 12.63)
(-270.54, -4.45)
(-274.30, -7.12)
(-278.56, -13.20)
(-274.17, -10.61)
(-273.27, -9.65)
(-183.47, 30.63)
(13.06, 53.91)
(8.52, 52.79)
(7.63, 64.16)
(9.45, 82.20)
(11.42, 81.67)
(-357.47, -48.59)
(-350.18, -58.62)
(-349.02, -69.13)
(-6.19, 60.88)
(-41.26, 23.13)
(-43.26, 19.50)
(-46.47, 11.43)
(-165.05, 49.10)
(-517.60, 43.25)
(-984.70, -64.01)
(-988.41, -63.87)
(-947.98, -71.60)
(-886.49, -77.41)
(-883.72, -74.27)
(-885.07, -74.93)
(-888.51, -75.60)
(-880.32, -61.86)
(-1290.29, 8268.06)
(-142.15, 25.99)
(-131.06, 34.70)
(-139.87, 21.39)
(-1265.68, 7915.89)
(-1335.88, 8126.89)
(-666.78, -358.87)
(-1375.13, 8229.33)
(-115.58, -172.53)
(-1287.78, 7741.02)
(-1356.08, 8248.92)
(-16.13, 61.71)
(-49.47, -9.67)
(-62.87, -9.11)
(-58.18, 0.69)
(-207.95, 33.24)
(-232.15, 55.21)
(-229.17, 40.14)
(-209.82, 34.41)
(218.61, -65.69)
(201.77, -98.91)
(164.78, -45.22)
(-859.72, 9757.17)
(-860.56, 9434.40)
(-861.83, 9119.99)
(-106.87, -319.40)
(36.10, -117.11)
(38.35, -68.47)
(32.17, -54.76)
(16.74, -93.46)
(-15.73, -118.71)
(-213.08, -84.88)
(-184.02, -124.60)
(-136.88, -83.08)
(-137.96, -97.58)
(2.06, 43.09)
(4.12, 52.91)
(38.52, 1.16)
(35.45, -11.02)
(19.25, -9.82)
(-63.72, -70.87)
